,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_sms,last_5day_total_calls,last_5day_total_other,last_5day_attr1,last_5day_attr2,last_5day_attr3,last_5day_attr4
72,AS14.02,2014-04-22,1,0.4210526315789474,0.34649910233393166,0.42015706806282727,0.16129032258064524,0.5285734342626709,0.3448275862068966,0.47692307692307695,0.0,0.0,0.0,0.0022820078103550005,0.0
73,AS14.02,2014-04-23,1,0.3947368421052631,0.30161579892280055,0.2958115183246074,0.12733446519524622,0.3492093052886735,0.1724137931034483,0.5538461538461539,0.0,0.0,0.0,0.0018387104754599933,0.003196025466779629
74,AS14.02,2014-04-24,3,0.631578947368421,0.2477558348294433,0.2958115183246074,0.17826825127334472,0.3748516839556178,0.20689655172413793,0.6153846153846154,0.0,0.0,0.0,0.0018387104754599938,0.003196025466779629
75,AS14.02,2014-04-25,5,0.9473684210526316,0.3195691202872528,0.3089005235602095,0.16129032258064524,0.1635123641261268,0.20689655172413793,0.6,0.0,0.0,0.0,8.817947041891608e-05,0.003196025466779629
76,AS14.03,2014-03-26,5,0.8289473684210527,0.9622980251346496,0.5916230366492147,0.9388794567062819,0.2442427937929912,0.1724137931034483,0.35384615384615387,0.2902186570201445,0.0402806531043329,0.10367049961124557,0.2597665166812847,0.020702418145633655
77,AS14.03,2014-03-27,5,0.75,0.9219030520646316,0.5523560209424084,0.8370118845500849,0.2416653957050428,0.10344827586206896,0.2923076923076923,0.21709519537794278,0.041257983414232424,0.10643058084017819,0.2820198933872155,0.02353673152327585
78,AS14.03,2014-03-28,5,0.7894736842105263,0.9192100538599637,0.5091623036649214,0.7860780984719866,0.20162701920761725,0.10344827586206896,0.2153846153846154,0.21256345010165525,0.04249246239281108,0.0730247846266055,0.27422325752596477,0.02353673152327585
79,AS14.03,2014-03-29,5,0.8842105263157893,0.9084380610412923,0.4856020942408377,0.8166383701188455,0.2036393624350579,0.06896551724137932,0.24615384615384617,0.2117632827699423,0.03185446359191949,0.015338227103524747,0.26916886156403436,0.023015527635886032
80,AS14.03,2014-03-30,5,0.8526315789473684,0.9515260323159778,0.5170157068062827,0.8370118845500851,0.2366157533937061,0.10344827586206896,0.2,0.09583110180386258,0.020340652622925608,0.014234194611951701,0.21864176946800412,0.021014853428711865
81,AS14.03,2014-03-31,4,0.6947368421052633,0.9838420107719923,0.5327225130890052,0.8166383701188455,0.2510899992808663,0.06896551724137932,0.12307692307692308,0.10397159708772011,0.00979452544356997,0.008034114947924952,0.2212340975464241,0.00822785116706195
82,AS14.03,2014-04-01,5,0.7263157894736842,0.9380610412926389,0.524869109947644,0.7758913412563668,0.24767618233770228,0.10344827586206896,0.15384615384615385,0.1080253848543992,0.007894252823720225,0.006383225240899835,0.2743154279854527,0.007710594208312798
83,AS14.03,2014-04-02,4,0.6947368421052633,0.929982046678635,0.5366492146596858,0.765704584040747,0.2450514889875674,0.06896551724137932,0.13846153846153847,0.1302620551893406,0.01240083147492355,0.0026235818846668557,0.27217899718108235,0.009464017256928851
84,AS14.03,2014-04-03,5,0.7578947368421052,0.897666068222621,0.5916230366492147,0.6740237691001698,0.23325181454103122,0.06896551724137932,0.12307692307692308,0.10735270391495028,0.009873718781333965,0.012748178916031827,0.2628971642343056,0.009513413666886284
85,AS14.03,2014-04-04,5,0.7578947368421052,0.8545780969479351,0.6073298429319371,0.6129032258064517,0.19705039694865495,0.03448275862068966,0.13846153846153847,0.10530484698294369,0.009873718781333966,0.019024354277491766,0.2638918326885386,0.010796883098492081
86,AS14.03,2014-04-05,5,0.7263157894736842,0.8222621184919205,0.6387434554973822,0.6536502546689305,0.16184626810847944,0.13793103448275865,0.12307692307692308,0.2165822994538893,0.008025169884408963,0.019024354277491766,0.25428474691711594,0.01963474404735884
87,AS14.03,2014-04-06,2,0.6000000000000001,0.8330341113105924,0.7015706806282722,0.6943972835314093,0.17582654004328171,0.10344827586206896,0.16923076923076924,0.21069339087871355,0.017808211375286938,0.02214900698339243,0.1986567354278487,0.017317687628465805
88,AS14.03,2014-04-07,4,0.6947368421052633,0.789946140035906,0.6858638743455497,0.735144312393888,0.16645516887635164,0.10344827586206896,0.13846153846153847,0.3382355293239665,0.012067153745504954,0.02214900698339243,0.2353910753813444,0.01625479768611907
89,AS14.03,2014-04-08,4,0.6947368421052633,0.789946140035906,0.6858638743455497,0.7758913412563668,0.19613500790402918,0.10344827586206896,0.13846153846153847,0.3340801872326338,0.0218038919391288,0.010510019589268088,0.2567658326717282,0.019410008322637257
90,AS14.03,2014-04-09,5,0.7578947368421052,0.7684021543985633,0.7172774869109948,0.7962648556876062,0.20530304226671617,0.13793103448275865,0.15384615384615385,0.3309242390762718,0.15913947159485645,0.00423384422780815,0.2660408768957338,0.01779302342089515
91,AS14.03,2014-04-10,4,0.6947368421052633,0.7684021543985633,0.7486910994764397,0.7555178268251275,0.2075800984154846,0.03448275862068966,0.15384615384615385,0.202312053457948,0.16006801807372034,0.00423384422780815,0.2533320243678377,0.00939671016321567
92,AS14.03,2014-04-11,5,0.7263157894736842,0.7576301615798917,0.6858638743455497,0.7555178268251275,0.20469203519632714,0.10344827586206896,0.06153846153846154,0.2076273509088568,0.1507642708323955,0.0,0.2824197077283298,0.03969297559727646
93,AS14.03,2014-04-12,5,0.736842105263158,0.8007181328545778,0.6858638743455497,0.7758913412563666,0.2244024162951867,0.10344827586206896,0.06153846153846154,0.10351072058072926,0.15160581488566485,0.000970112662474511,0.2744526522301134,0.04036269762525863
