,id,date,average_mood,average_arousal,average_valence,average_activity,total_screen,total_sms,total_calls,total_built_in,total_communication,total_entertainment,total_finance,total_game,total_office,total_other,total_social,total_travel,total_unknown,total_utilities,total_weather
892,AS14.16,2014-04-15,6.6,0.6,0.5,0.05,4.1340000629425,2.0,1.0,121.88600000000001,53.147999999999996,0.0,0.0,0.0,0.0,0.0,35.166,0.0,0.0,0.0,0.0
893,AS14.16,2014-04-16,7.25,1.25,1.0,0.13797664519172403,705.4270007610322,4.0,2.0,284.669,317.69599999999997,0.0,0.0,0.0,0.0,12.13,90.522,0.0,0.0,0.0,0.0
894,AS14.16,2014-04-17,7.0,-0.6,1.0,0.14644478187042836,445.70899987220764,0.0,3.0,161.39600000000002,154.33100000000002,0.0,102.41,0.0,0.0,13.199,14.139,0.0,0.0,0.0,0.0
895,AS14.16,2014-04-18,6.8,0.0,1.0,0.009735044072393464,2129.2099990844745,4.0,0.0,245.234,577.2479999999999,1118.142,0.0,0.0,0.0,0.0,187.469,0.0,0.0,0.0,0.0
896,AS14.16,2014-04-19,7.2,1.6,1.0,0.1840579710144928,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,AS14.16,2014-04-20,7.0,1.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,AS14.16,2014-04-21,7.25,1.0,1.0,0.009197324414715692,739.2569997310637,0.0,0.0,363.69300000000004,481.286,62.525,0.0,0.0,0.0,14.093,33.32,0.0,0.0,0.0,0.0
899,AS14.16,2014-04-22,6.6,0.8,0.8,0.05494394283401094,908.7909989356989,1.0,0.0,168.06,741.198,204.428,0.0,0.0,0.0,0.0,100.71,0.0,0.0,0.0,0.0
900,AS14.16,2014-04-23,7.25,0.75,1.0,0.08201415701415696,1298.744999885559,1.0,4.0,316.14,827.5889999999999,0.0,139.93,0.0,0.0,9.035,18.024,0.0,0.0,0.0,4.01
901,AS14.16,2014-04-24,5.4,-0.2,-0.2,0.013731060606060611,1189.710000038147,1.0,3.0,70.905,254.411,345.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,AS14.16,2014-04-25,7.2,0.6,1.0,0.08522727272727262,333.69499969482473,12.0,7.0,182.95600000000002,19.083,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,0.0,0.0
903,AS14.16,2014-04-26,6.75,0.5,1.0,0.35491071428571425,55.5429999828339,3.0,0.0,0.914,49.566,0.0,0.0,0.0,0.0,5.046,0.0,0.0,0.0,0.0,0.0
904,AS14.16,2014-04-27,7.2,-0.2,1.0,0.12176700111482719,268.66999959945684,0.0,2.0,80.749,187.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,AS14.16,2014-04-28,8.0,1.0,1.0,0.18809523809523798,209.3850002288816,1.0,8.0,25.145000000000003,15.659,0.0,0.0,0.0,0.0,0.0,168.114,0.0,0.0,0.0,0.0
906,AS14.16,2014-04-29,7.0,-0.5,1.0,0.03592650103519668,1285.5090003013609,4.0,7.0,466.95,720.9810000000001,420.501,132.667,0.0,0.0,7.022,64.21700000000001,0.0,0.0,0.0,0.0
907,AS14.16,2014-04-30,7.0,0.4,1.0,0.03966646529954715,736.7540004253391,0.0,3.0,25.777,431.95899999999995,45.855999999999995,0.0,0.0,0.0,5.023,0.0,0.0,0.0,0.0,0.0
908,AS14.16,2014-05-01,7.0,0.0,1.0,0.1044532627865961,125.5750000476836,2.0,7.0,106.30199999999999,19.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,AS14.16,2014-05-02,8.0,2.0,1.0,0.10067570888004324,929.4620008468631,0.0,2.0,163.454,407.222,94.374,0.0,0.0,0.0,0.0,139.14499999999998,124.535,0.0,0.0,0.0
910,AS14.16,2014-05-03,,,,0.026000330687830687,2509.073999643327,0.0,1.0,458.842,629.9509999999999,1066.7440000000001,0.0,0.0,0.0,0.0,530.554,0.0,0.0,0.0,0.0
911,AS14.16,2014-05-04,7.0,0.0,1.0,0.09635942760942762,692.0870001316063,0.0,0.0,714.2509999999999,255.043,0.0,29.127,0.0,0.0,15.073,176.559,0.0,11.114,13.048,0.0
912,AS14.16,2014-05-05,7.333333333333333,1.5,1.0,0.012931034482758626,950.9159996509547,0.0,0.0,46.171,0.0,904.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,AS14.17,2014-02-17,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,AS14.17,2014-02-18,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,AS14.17,2014-02-20,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,AS14.17,2014-02-21,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,AS14.17,2014-02-22,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,AS14.17,2014-02-23,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,AS14.17,2014-02-24,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,AS14.17,2014-02-25,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,AS14.17,2014-02-26,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,AS14.17,2014-02-28,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,AS14.17,2014-03-01,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,AS14.17,2014-03-02,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,AS14.17,2014-03-04,7.0,0.5,2.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,AS14.17,2014-03-05,8.0,0.6666666666666666,1.3333333333333333,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,AS14.17,2014-03-06,7.25,0.5,0.75,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,AS14.17,2014-03-07,7.5,0.75,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,AS14.17,2014-03-08,7.6,0.4,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,AS14.17,2014-03-09,7.2,0.8,1.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,AS14.17,2014-03-10,7.333333333333333,0.6666666666666666,0.6666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,AS14.17,2014-03-11,6.2,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,AS14.17,2014-03-12,6.4,0.2,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,AS14.17,2014-03-13,7.25,0.75,0.75,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,AS14.17,2014-03-14,8.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,AS14.17,2014-03-15,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,AS14.17,2014-03-16,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,AS14.17,2014-03-17,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,AS14.17,2014-03-18,,,,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,AS14.17,2014-03-19,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,AS14.17,2014-03-20,,,,0.042302883778457055,1630.7279996871948,0.0,0.0,132.624,456.231,249.904,0.0,0.0,0.0,111.48500000000001,937.5369999999998,0.0,0.0,0.0,0.0
942,AS14.17,2014-03-21,7.4,0.8,1.0,0.16797442845445734,5228.513999462123,0.0,0.0,19292.022,6972.156000000001,1395.834,0.0,0.0,49.206,45.162000000000006,1627.9260000000002,0.0,0.0,0.0,0.0
943,AS14.17,2014-03-22,7.4,0.4,0.8,0.1927695875539844,5978.720000743861,0.0,0.0,1991.8590000000002,9975.141,1666.558,0.0,0.0,0.0,143.685,1355.8880000000001,64.724,0.0,17.126,0.0
944,AS14.17,2014-03-23,7.4,0.8,0.8,0.07009270190040377,5473.925999403003,1.0,0.0,2399.9320000000002,2809.8579999999997,2145.609,0.0,0.0,0.0,35.186,1554.242,135.24200000000002,0.0,0.0,0.0
945,AS14.17,2014-03-24,7.0,0.6666666666666666,0.6666666666666666,0.16940873829279451,11954.341000080114,0.0,4.0,889.6400000000001,2423.759,721.972,0.0,0.0,0.0,36.194,1275.0680000000002,690.1190000000001,0.0,42.139,0.0
946,AS14.17,2014-03-25,7.5,0.5,1.0,0.06202266865015754,3498.11699962616,0.0,0.0,129.32,1289.0569999999998,1791.6509999999998,0.0,0.0,269.322,27.1,1373.9460000000001,0.0,0.0,9.866,0.0
947,AS14.17,2014-03-26,7.2,0.2,0.8,0.06853709704220673,7079.621001482015,0.0,2.0,604.579,1706.992,3070.0420000000004,0.0,0.0,0.0,112.919,1469.1820000000002,0.0,0.0,85.451,0.0
948,AS14.17,2014-03-27,7.2,0.4,0.6,0.0906331678707439,5825.132001399992,0.0,0.0,663.981,4890.151,2036.3939999999998,0.0,0.0,0.0,45.211999999999996,1500.51,263.167,0.0,0.0,0.0
949,AS14.17,2014-03-28,7.2,0.6,1.0,0.2510368299862318,9430.216000795355,0.0,1.0,376.56,3943.449,791.014,0.0,0.0,30.121,204.161,1161.4099999999999,329.95,0.0,0.0,0.0
950,AS14.17,2014-03-29,6.8,0.6,0.6,0.2092882156846513,5742.628001689911,1.0,8.0,591.76,1405.8100000000002,1680.3419999999999,21.08,0.0,0.0,45.153999999999996,2533.0899999999997,195.447,0.0,0.0,0.0
951,AS14.17,2014-03-30,8.0,1.0,1.0,0.008333333333333331,591.5339996814731,0.0,0.0,112.634,306.951,0.0,0.0,0.0,0.0,32.299,112.483,59.765,0.0,0.0,0.0
952,AS14.17,2014-03-31,7.25,0.5,1.0,0.09798605176533887,5835.675001382826,0.0,0.0,536.623,1522.141,932.0840000000001,0.0,0.0,0.0,581.2459999999999,2770.2019999999998,8194.607,0.0,105.084,0.0
953,AS14.17,2014-04-01,7.4,0.6,1.0,0.146776392180804,5640.406001091005,2.0,4.0,1052.414,4033.6760000000004,2111.136,0.0,0.0,789.73,298.98199999999997,1112.9840000000002,137.781,0.0,9.317,0.0
954,AS14.17,2014-04-02,7.5,0.25,0.75,0.09017666475035048,7401.755999565121,0.0,1.0,1127.637,786.3739999999999,1718.0780000000002,0.0,0.0,166.79399999999998,187.98999999999998,1459.5980000000002,150.554,0.0,71.206,0.0
955,AS14.17,2014-04-03,7.2,0.2,1.0,0.12420343137254902,7496.890001058575,1.0,1.0,1421.826,2381.5490000000004,2304.94,0.0,0.0,36.243,227.182,1450.0049999999999,128.398,0.0,20.074,0.0
956,AS14.17,2014-04-04,7.0,-0.6,0.8,0.15983601774042955,4548.271001815795,1.0,1.0,266.79300000000006,713.275,1895.053,0.0,0.0,67.05900000000001,44.382,1153.222,0.0,0.0,0.0,0.0
957,AS14.17,2014-04-05,7.0,0.2,1.0,0.18913979786829996,4252.756000757217,3.0,3.0,242.99699999999999,1812.734,778.512,0.0,0.0,0.0,43.366,399.05600000000004,15.843,0.0,0.0,0.0
958,AS14.17,2014-04-06,7.25,0.25,1.25,0.03688805922779405,3759.1119995117197,1.0,0.0,147.799,670.5129999999999,1823.6650000000002,0.0,0.0,0.0,101.225,538.17,0.0,0.0,0.0,0.0
959,AS14.17,2014-04-07,7.0,1.0,1.0,0.04899951284861772,8653.17100048065,0.0,0.0,167.162,935.613,1164.872,0.0,0.0,0.0,23.193,1230.7939999999999,0.0,0.0,0.0,0.0
960,AS14.17,2014-04-08,7.0,0.4,1.0,0.02606539516633098,10594.293999433521,1.0,3.0,2459.108,3043.116,2372.613,0.0,0.0,905.018,48.317,1393.574,282.706,206.93699999999998,16.049,0.0
961,AS14.17,2014-04-09,7.0,0.25,1.0,0.10923143184508001,6714.672999620438,0.0,0.0,569.142,1714.0139999999997,4358.968999999999,0.0,0.0,378.202,91.727,813.354,265.778,0.0,4.031,0.0
962,AS14.17,2014-04-10,6.75,1.0,1.0,0.10077388350248441,8127.94899988175,0.0,0.0,570.605,3379.993,2517.9660000000003,0.0,0.0,51.252,186.318,1933.5,172.989,0.0,0.0,0.0
963,AS14.17,2014-04-11,7.2,0.4,1.0,0.20737365024236556,3660.4830000400557,0.0,0.0,1072.689,495.892,952.045,0.0,0.0,0.0,39.482,1437.1950000000004,141.109,0.0,57.440999999999995,0.0
964,AS14.17,2014-04-12,7.2,0.4,1.0,0.16595320188693283,4691.583999395373,0.0,0.0,1124.295,1120.9270000000001,1688.0899999999997,0.0,0.0,0.0,39.147999999999996,1097.988,0.0,0.0,0.0,0.0
965,AS14.17,2014-04-13,7.2,-0.2,1.0,0.07566401895233578,7935.848999738693,0.0,0.0,606.384,1391.3229999999999,3120.5530000000003,0.0,0.0,0.0,55.028000000000006,2574.059,206.014,0.0,20.159,0.0
966,AS14.17,2014-04-14,7.0,0.8,1.0,0.0851143385464617,1618.4909994602208,0.0,1.0,459.03,379.326,0.0,0.0,0.0,148.85,49.449999999999996,319.57000000000005,271.426,0.0,0.0,0.0
967,AS14.17,2014-04-15,7.0,0.4,1.0,0.10223628470884812,8146.620999574655,1.0,0.0,1072.73,6544.821000000002,1837.4570000000003,0.0,0.0,13.126000000000001,852.4650000000001,1506.4940000000001,82.572,0.0,0.0,0.0
968,AS14.17,2014-04-16,7.2,0.8,1.0,0.11137417839840907,6143.1280026435825,1.0,2.0,685.23,3554.094,762.9350000000001,0.0,0.0,55.257000000000005,46.701,1023.3910000000001,196.313,0.0,28.097,0.0
969,AS14.17,2014-04-17,7.0,0.4,1.0,0.11615087487091101,4463.335999727246,2.0,0.0,366.35799999999995,1653.319,1243.039,0.0,0.0,0.0,43.742999999999995,1491.9759999999999,0.0,0.0,4.649,0.0
970,AS14.17,2014-04-18,7.0,1.0,1.0,0.18855451998494857,3577.1319997310657,0.0,1.0,147.63500000000005,1356.6860000000001,2022.897,0.0,0.0,0.0,33.187,53.717,0.0,0.0,5.019,0.0
971,AS14.17,2014-04-19,7.0,1.0,1.0,0.16723933497618126,1341.7960014343253,0.0,0.0,52.388000000000005,979.826,0.0,0.0,0.0,0.0,43.589000000000006,265.539,0.0,0.0,0.0,0.0
972,AS14.17,2014-04-20,7.2,0.4,1.0,0.12116526023672414,9982.987000226967,0.0,0.0,415.23900000000003,3841.098,2299.9420000000005,0.0,0.0,256.297,43.058,2371.312,783.4639999999998,0.0,0.0,0.0
973,AS14.17,2014-04-21,7.4,0.4,1.0,0.08819639532228142,2261.7730002403264,0.0,1.0,126.5,3363.0660000000003,350.995,0.0,0.0,0.0,61.702999999999996,389.949,19.146,0.0,3.01,0.0
974,AS14.17,2014-04-22,6.6,0.6,1.0,0.05062149859943974,8438.16700053215,2.0,0.0,384.681,4934.476999999999,2027.876,0.0,0.0,0.0,46.482,1561.552,72.052,0.0,0.0,0.0
975,AS14.17,2014-04-23,7.25,1.0,1.0,0.07183591337438762,9992.209000825887,0.0,1.0,681.899,3622.0319999999992,2265.855,0.0,0.0,31.128,45.771,1197.938,467.85299999999995,0.0,0.0,0.0
976,AS14.17,2014-04-24,7.2,1.0,1.0,0.10981776234215578,8335.326000928882,0.0,1.0,15122.509,2041.4890000000003,1305.8540000000003,0.0,2562.907,0.0,40.536,2004.7679999999996,289.234,0.0,0.0,0.0
977,AS14.17,2014-04-25,7.2,0.4,1.0,0.20366097979108122,3992.0679993629456,1.0,4.0,845.9519999999999,4366.469999999999,1495.1719999999998,0.0,0.0,352.317,121.05699999999999,333.25600000000003,1115.5240000000001,0.0,8.035,0.0
978,AS14.17,2014-04-26,8.0,1.0,1.0,0.1868376213455872,1809.505997896195,1.0,0.0,716.086,2689.6099999999997,0.0,0.0,0.0,0.0,55.55799999999999,124.62100000000001,0.0,0.0,0.0,0.0
979,AS14.17,2014-04-27,7.2,1.0,1.0,0.10881482413902195,4989.77799963951,2.0,0.0,13619.168,3288.912,864.042,0.0,0.0,0.0,34.075,2141.022,27.316,0.0,0.0,0.0
980,AS14.17,2014-04-28,6.75,0.75,0.3333333333333333,0.09738745436440811,5219.577999353407,0.0,0.0,333.77199999999993,2307.996,1345.784,0.0,0.0,259.152,44.739000000000004,769.875,825.5820000000001,0.0,3.079,0.0
981,AS14.17,2014-04-29,7.0,0.8,1.0,0.11043061827109142,5399.9129984378815,0.0,0.0,459.558,2078.1110000000003,1608.309,0.0,0.0,0.0,35.562,1062.885,1709.094,0.0,0.0,0.0
982,AS14.17,2014-04-30,7.0,1.0,1.0,0.12463316853668994,3284.8539996147174,0.0,0.0,11485.857,3288.8540000000003,109.149,60.552,0.0,0.0,44.38,759.0319999999999,391.944,0.0,34.883,0.0
983,AS14.17,2014-05-01,8.0,1.0,1.0,0.08234652506199254,6613.078999757765,1.0,0.0,270.614,920.8410000000001,13.036,0.0,5364.334,0.0,8.034,78.019,0.0,0.0,15.057,0.0
984,AS14.17,2014-05-02,7.0,1.0,1.0,0.25846488933166406,2847.155001163481,0.0,1.0,5902.652,1199.8250000000003,0.0,0.0,0.0,0.0,22.708,714.7330000000001,917.3050000000001,0.0,0.0,0.0
985,AS14.17,2014-05-03,7.25,-1.0,1.0,0.33633858128281563,3205.657999992369,3.0,7.0,633.394,1066.2289999999998,161.651,0.0,0.0,0.0,44.149,1463.175,10548.116,0.0,9.029,0.0
986,AS14.17,2014-05-04,,,,0.014882726356802151,6085.9230008125305,0.0,0.0,316.415,1980.6179999999995,0.0,0.0,0.0,0.0,26.455,188.85300000000004,0.0,0.0,0.0,0.0
987,AS14.17,2014-05-05,7.5,1.0,1.0,0.12082519677085117,2093.7509994506836,0.0,0.0,85.5,921.7899999999997,20.078,0.0,0.0,0.0,22.224,767.06,228.559,0.0,47.956,0.0
988,AS14.19,2014-02-17,,,,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,AS14.19,2014-02-18,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,AS14.19,2014-02-19,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,AS14.19,2014-02-20,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,AS14.19,2014-02-21,,,,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,AS14.19,2014-02-22,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,AS14.19,2014-02-23,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,AS14.19,2014-02-27,,,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,AS14.19,2014-03-02,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,AS14.19,2014-03-03,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,AS14.19,2014-03-04,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,AS14.19,2014-03-05,,,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,AS14.19,2014-03-06,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,AS14.19,2014-03-07,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,AS14.19,2014-03-08,,,,,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,AS14.19,2014-03-09,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,AS14.19,2014-03-10,,,,,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,AS14.19,2014-03-11,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,AS14.19,2014-03-12,,,,,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,AS14.19,2014-03-13,,,,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,AS14.19,2014-03-14,,,,,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,AS14.19,2014-03-15,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,AS14.19,2014-03-16,,,,,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,AS14.19,2014-03-17,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,AS14.19,2014-03-18,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,AS14.19,2014-03-19,,,,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,AS14.19,2014-03-20,,,,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,AS14.19,2014-03-21,4.666666666666667,0.6666666666666666,0.6666666666666666,0.10965501792114701,6933.05800008774,0.0,3.0,1992.576,4906.088999999999,0.0,0.0,0.0,0.0,117.06900000000002,5.037,0.0,0.0,0.0,0.0
1016,AS14.19,2014-03-22,6.6,-1.4,0.4,0.08657926861241298,4756.049000501638,0.0,7.0,3243.8109999999997,1842.908,0.0,0.0,0.0,0.0,480.03000000000003,71.613,0.0,0.0,0.0,0.0
1017,AS14.19,2014-03-23,7.0,-0.8,0.8,0.029460438699569155,996.3209986686708,0.0,4.0,572.4590000000001,252.16899999999998,0.0,0.0,0.0,0.0,104.042,67.619,0.0,0.0,0.0,0.0
1018,AS14.19,2014-03-24,6.0,-0.4,0.4,0.11388944606136413,2143.2990009784703,0.0,5.0,384.5570000000001,3434.444,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0
1019,AS14.19,2014-03-25,5.5,-1.25,0.25,0.11325160672351993,4789.015998840334,0.0,12.0,1052.341,3930.737,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0
1020,AS14.19,2014-03-26,6.0,-0.6,0.4,0.10891482612696546,4413.397999525071,0.0,6.0,911.1129999999999,3308.547,0.0,0.0,0.0,0.0,49.532,139.74599999999998,0.0,2.006,0.0,0.0
1021,AS14.19,2014-03-27,6.6,0.0,0.6,0.13220460848007368,3595.464998483658,1.0,7.0,880.1669999999999,2165.117,242.518,0.0,0.0,0.0,47.601,190.399,0.0,66.857,0.0,0.0
1022,AS14.19,2014-03-28,6.6,-0.6,1.2,0.14887226502146786,2731.158999204635,1.0,8.0,851.371,1221.546,562.8489999999999,0.0,0.0,0.0,63.667,26.28,0.0,4.047000000000001,0.0,0.0
1023,AS14.19,2014-03-29,7.4,0.2,1.2,0.13795426002920014,1752.946999788284,2.0,10.0,608.323,962.6000000000001,85.27600000000001,0.0,0.0,0.0,95.58399999999999,0.0,0.0,0.0,0.0,0.0
1024,AS14.19,2014-03-30,7.0,-0.4,0.8,0.06452367036820571,1024.7169997692104,0.0,5.0,2877.918,690.4359999999999,0.0,0.0,0.0,0.0,50.268,0.0,0.0,0.0,0.0,0.0
1025,AS14.19,2014-03-31,7.2,-0.4,1.0,0.13012099954924497,6191.571999549862,1.0,6.0,857.5339999999999,5208.941000000001,0.0,0.0,0.0,0.0,44.667,0.0,238.21699999999998,0.0,0.0,0.0
1026,AS14.19,2014-04-01,6.4,0.0,0.2,0.13346682929400022,3570.4710009098053,0.0,1.0,591.501,4749.214999999999,0.0,0.0,0.0,0.0,49.427,0.0,0.0,8.822,0.0,0.0
1027,AS14.19,2014-04-02,7.6,-0.2,1.0,0.07716355485107418,1855.275000333786,0.0,3.0,585.067,1181.8370000000002,0.0,0.0,0.0,0.0,41.193,47.717,0.0,0.0,0.0,0.0
1028,AS14.19,2014-04-03,6.6,0.0,0.6,0.07307714752567694,3131.023000478744,0.0,2.0,654.4740000000002,2433.116,0.0,0.0,0.0,0.0,42.374,0.0,0.0,0.0,0.0,0.0
1029,AS14.19,2014-04-04,7.0,-0.2,0.4,0.15702115397103714,3949.334000825882,0.0,11.0,1470.5149999999999,2113.677,0.0,0.0,0.0,0.0,195.69899999999998,219.406,0.0,0.0,0.0,0.0
1030,AS14.19,2014-04-05,8.0,-0.6,1.2,0.135955766000049,2214.124000787735,0.0,11.0,643.2819999999999,1089.559,0.0,0.0,360.98199999999997,0.0,65.382,53.37,0.0,0.0,0.0,0.0
1031,AS14.19,2014-04-06,7.25,-1.25,1.0,0.09422410643417789,2472.241999864578,1.0,8.0,764.0849999999999,1658.2150000000004,0.0,0.0,0.0,0.0,49.277,0.0,0.0,0.0,0.0,0.0
1032,AS14.19,2014-04-07,6.6,-1.0,0.6,0.18343492913073645,3835.042002439499,0.0,11.0,1506.19,2995.572,0.0,0.0,0.0,0.0,63.583,214.58,0.0,0.0,0.0,0.0
