,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_sms,last_5day_total_calls,last_5day_total_other,last_5day_attr1,last_5day_attr2,last_5day_attr3,last_5day_attr4
311,AS14.08,2014-04-09,1,6.25,7.2,0.03999999999999998,1.0399999999999998,0.0654879550626678,1.2,0.6,48.3334,0.0,13.6748,3590.3590001182556,1028.8474
312,AS14.08,2014-04-10,5,7.6,6.95,0.03999999999999998,0.8899999999999999,0.06733641373830099,1.2,0.2,401.4384,0.0,13.065000000000001,3999.471400014877,1098.3086
313,AS14.08,2014-04-11,5,7.6,6.99,0.23999999999999994,0.9299999999999999,0.08296823800402026,1.2,0.2,408.6122,0.0,19.1702,4997.282799999237,1147.059
314,AS14.08,2014-04-12,3,7.0,6.989999999999999,0.36,0.8799999999999999,0.09633930077864342,1.2,0.4,411.3562,0.0,17.5612,5082.845600068284,1238.5598
315,AS14.08,2014-04-13,5,7.6,6.989999999999999,0.36,0.8399999999999999,0.08085016185063916,0.0,0.2,419.20500000000004,0.0,17.561200000000003,4180.787000389862,1091.3496
316,AS14.08,2014-04-14,2,6.6,7.209999999999999,0.41,0.9799999999999999,0.07018592256336913,0.0,0.2,431.76120000000003,0.0,12.3304,3926.5866002567295,1450.4076
317,AS14.08,2014-04-15,1,6.4,7.279999999999999,0.4,0.9999999999999998,0.07509328668145152,0.0,0.2,96.1682,9.0482,17.4058,4179.494000375748,1276.591
318,AS14.08,2014-04-16,2,6.6,7.040000000000001,0.0,0.8399999999999999,0.04059681595108576,0.0,0.2,90.4982,9.0482,7.8892,3679.470400242616,1243.4798
319,AS14.08,2014-04-17,1,6.2,6.839999999999999,-0.24,0.8,0.03948917740157878,0.0,0.0,89.9408,18.708,13.9652,3786.1332000057228,1164.5256000000002
320,AS14.08,2014-04-18,1,6.0,6.68,-0.44000000000000006,0.7999999999999999,0.05392000305572671,0.0,0.0,105.9758,18.708,237.5462,4134.449599860001,1195.8780000000002
321,AS14.08,2014-04-19,5,7.8,6.36,-0.52,0.6799999999999999,0.06276298112635095,0.0,0.0,95.6472,18.708,236.53760000000003,3765.5925997173317,756.817
322,AS14.08,2014-04-20,1,6.4,6.6,-0.2800000000000001,0.7999999999999999,0.05758294269240871,0.0,0.0,80.6268,9.6598,231.6636,3334.5967992923747,755.3860000000001
323,AS14.08,2014-04-21,1,6.4,6.6,-0.36,0.8399999999999999,0.0517446298333048,0.0,0.0,77.0652,9.6598,234.6784,2599.2097993812567,1793.4198000000001
324,AS14.08,2014-04-22,1,6.0,6.56,-0.44000000000000006,0.7999999999999999,0.0438841504837781,0.0,0.0,74.261,1.0064,229.2056,2701.897399399186,1855.4385999999995
325,AS14.08,2014-04-23,1,5.6,6.5200000000000005,-0.36000000000000004,0.72,0.039927825606362835,0.0,0.0,45.8808,1.0064,5.624599999999999,2344.82219946251,1888.8442
326,AS14.08,2014-04-24,2,6.666666666666667,6.44,-0.2800000000000001,0.6799999999999999,0.055114633827222356,0.0,0.0,42.5432,1.0064,5.624599999999999,2641.7757996166238,1840.2459999999999
327,AS14.08,2014-04-25,1,6.333333333333333,6.213333333333333,-0.49333333333333335,0.6399999999999999,0.07291523734014968,0.0,0.0,142.6314,1.0064,4.220000000000001,2648.7139997455597,1728.2557999999997
328,AS14.08,2014-04-26,1,6.0,6.2,-0.25333333333333335,0.6399999999999999,0.07759957089003236,0.0,0.0,145.6978,33.675200000000004,1.2052,4804.73479993248,710.453
329,AS14.08,2014-04-27,1,6.0,6.119999999999999,-0.15333333333333338,0.57,0.08117634284557088,0.0,0.0,145.268,32.6688,0.0,4353.864400113677,576.8489999999999
330,AS14.08,2014-04-28,1,5.8,6.119999999999999,-0.20000000000000004,0.6233333333333333,0.06678232167076256,0.6,0.0,142.704,32.6688,0.0,4580.5084001827245,548.3366
331,AS14.08,2014-04-29,1,5.75,6.16,-0.36000000000000004,0.6633333333333332,0.04623759931274242,0.6,0.0,141.5694,32.6688,0.0,4279.959200190735,553.5070000000001
332,AS14.08,2014-04-30,2,6.666666666666667,5.976666666666667,-0.47666666666666674,0.5133333333333332,0.026835646614463804,0.6,0.0,39.9696,32.6688,0.0,4275.002000293732,581.4338
333,AS14.08,2014-05-01,3,7.0,6.043333333333334,-0.5766666666666668,0.5533333333333332,0.028136452091456248,0.6,0.0,37.2914,0.0,0.0,3282.539399922942,523.4792
334,AS14.08,2014-05-02,4,7.2,6.243333333333334,-0.3966666666666668,0.6633333333333333,0.026163507913160244,0.6,0.0,42.8688,0.0,40.5104,6939.449599913023,564.5338
