,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_screen,last_5day_total_sms,last_5day_total_calls,last_5day_total_built_in,last_5day_total_communication,last_5day_total_entertainment,last_5day_total_finance,last_5day_total_game,last_5day_total_office,last_5day_total_other,last_5day_total_social,last_5day_total_travel,last_5day_total_unknown,last_5day_total_utilities,last_5day_total_weather
563,AS14.17,2014-04-02,8,0.7105263157894737,0.7495511669658883,0.8036649214659686,0.7147707979626485,0.290298472767462,0.30551110545170707,0.10344827586206896,0.2,0.07454881273076878,0.22125507447843862,0.22788817785157445,0.011454809743109045,0.0,0.08295757011568108,0.18041296584746694,0.22994354755806815,0.6048683256503303,0.0,0.03162042772335463,0.0
564,AS14.17,2014-04-03,8,0.6631578947368422,0.7657091561938956,0.7761780104712042,0.6893039049235994,0.21726986096377982,0.282761229715955,0.10344827586206896,0.2,0.09551963196551065,0.158954219846264,0.26619881600612927,0.011454809743109045,0.0,0.0967869854367827,0.17790190318083982,0.23885965935733358,0.5650177088183339,0.0,0.05130176072279685,0.0
565,AS14.17,2014-04-04,6,0.631578947368421,0.7872531418312385,0.7447643979057592,0.7300509337860781,0.17864237556478715,0.30243588066760535,0.10344827586206896,0.09230769230769231,0.11869590289233337,0.17820918642068606,0.2920101386009648,0.0,0.0,0.10045427524151872,0.20616754631242112,0.2064743623363019,0.5501235974224916,0.0,0.05685021280030161,0.0
566,AS14.17,2014-04-05,6,0.631578947368421,0.7333931777378813,0.6191099476439791,0.7096774193548387,0.2474228017850238,0.34681204537532184,0.13793103448275865,0.1076923076923077,0.12300017598604887,0.18622747311250162,0.3703226281019092,0.0,0.0,0.10723971758944226,0.20804381680904196,0.23759347268901798,0.5368475371147686,0.0,0.05685021280030161,0.0
567,AS14.17,2014-04-06,8,0.6710526315789473,0.719928186714542,0.5955497382198953,0.7096774193548387,0.2888055240322821,0.32905906501477594,0.2413793103448276,0.15384615384615385,0.1148018450977108,0.19196195590119924,0.36397631185764634,0.0,0.0,0.10723971758944226,0.12452081964588597,0.16669389648749067,0.09609144254452527,0.0,0.027805003170307124,0.0
568,AS14.17,2014-04-07,6,0.631578947368421,0.7118491921005383,0.5680628272251309,0.735144312393888,0.23891752101294228,0.3079597065199635,0.20689655172413793,0.09230769230769231,0.0895440917088625,0.12559421703933876,0.352096660117391,0.0,0.0,0.02732997563943326,0.09381274842183181,0.14950639770221774,0.06548508656262328,0.0,0.02522978507694697,0.0
569,AS14.17,2014-04-08,6,0.631578947368421,0.6849192100538597,0.6269633507853404,0.7606112054329373,0.22022358123609737,0.3219947556446285,0.20689655172413793,0.07692307692307693,0.06272667138512913,0.1285392586504665,0.32923559023340393,0.0,0.0,0.010452732152659554,0.06822276670937434,0.14266493512116443,0.03204136559602213,0.0,0.005548452077504745,0.0
570,AS14.17,2014-04-09,6,0.631578947368421,0.6741472172351881,0.6426701570680629,0.7606112054329373,0.17567007391643077,0.35673320551483295,0.20689655172413793,0.1076923076923077,0.09168861978383062,0.14159444089873235,0.33203215639909817,0.0,0.0,0.09836073370080774,0.04044828004396961,0.14097759322630496,0.06631899153033333,0.08203143117073082,0.004435942382777405,0.0
571,AS14.17,2014-04-10,6,0.5921052631578947,0.6741472172351881,0.7094240837696335,0.7809847198641766,0.15269619064695591,0.3810301481283671,0.1724137931034483,0.09230769230769231,0.10013050553563098,0.1613427506359884,0.4338527365523756,0.0,0.0,0.12984409743214836,0.0478000988524206,0.13081520880777459,0.12535830812810766,0.08203143117073082,0.00555011047704968,0.0
572,AS14.17,2014-04-11,8,0.6631578947368422,0.6606822262118488,0.7722513089005235,0.7809847198641766,0.11257911102419355,0.4244917688301169,0.06896551724137932,0.046153846153846156,0.10927764776985638,0.19227061111759475,0.5057351446498671,0.0,0.0,0.13503009023275347,0.06999794872686747,0.17669657980094683,0.16026636088670262,0.08203143117073082,0.00555011047704968,0.0
573,AS14.17,2014-04-12,8,0.6631578947368422,0.6579892280071811,0.7840314136125655,0.7555178268251275,0.18997755224839363,0.4233856107197469,0.03448275862068966,0.046153846153846156,0.13510149938829283,0.18882468806010486,0.4697157129512218,0.0,0.0,0.13503009023275347,0.060410381957616444,0.20357830344621292,0.1916119911713588,0.08203143117073082,0.02142679852048648,0.0
574,AS14.17,2014-04-13,8,0.6631578947368422,0.6687612208258522,0.7369109947643979,0.7555178268251275,0.2430731433368612,0.378955051607711,0.03448275862068966,0.046153846153846156,0.16182560773751156,0.19248162385520212,0.4913375378456733,0.0,0.0,0.13503009023275347,0.0628879037463763,0.1996072746200588,0.1916119911713588,0.08203143117073082,0.02142679852048648,0.0
575,AS14.17,2014-04-14,6,0.631578947368421,0.679533213644524,0.6897905759162304,0.7555178268251275,0.26559033171071156,0.3491396777000624,0.0,0.0,0.11009570508323263,0.1598855925365152,0.5222459311187565,0.0,0.0,0.04345479887986927,0.06393000018789104,0.23490492656230946,0.17457580582676094,0.0,0.022562802208767066,0.0
576,AS14.17,2014-04-15,6,0.631578947368421,0.679533213644524,0.7329842931937174,0.7555178268251275,0.25464145669398286,0.2919842459143202,0.0,0.015384615384615385,0.10702126817786088,0.13354722456384815,0.3421128614645348,0.0,0.0,0.020247551927469767,0.05736514975458482,0.22014030374486382,0.17583043961941586,0.0,0.02144863411449479,0.0
577,AS14.17,2014-04-16,8,0.6631578947368422,0.6929982046678631,0.6858638743455497,0.7555178268251275,0.2553053695393052,0.29219365880513104,0.03448275862068966,0.015384615384615385,0.12104109917820409,0.19600107477768086,0.3139910337806663,0.0,0.0,0.016389728593436563,0.16080568294274,0.2073724082059517,0.1557454141890907,0.0,0.02144863411449479,0.0
578,AS14.17,2014-04-17,6,0.631578947368421,0.6929982046678631,0.7172774869109948,0.7555178268251275,0.21172274513772948,0.32003737535411975,0.06896551724137932,0.046153846153846156,0.1102228573070326,0.25635079666829974,0.30617612048297826,0.0,0.0,0.02198097194360896,0.16192666255997956,0.1949992653330553,0.1680083043961941,0.0,0.013337954740065215,0.0
579,AS14.17,2014-04-18,6,0.631578947368421,0.6822262118491917,0.7172774869109948,0.7555178268251275,0.1891130779075616,0.317477495629484,0.13793103448275865,0.046153846153846156,0.08906050002765575,0.26685687479420195,0.28778452311610525,0.0,0.0,0.02198097194360896,0.16264018262386876,0.2067798904942589,0.1680083043961941,0.0,0.014622937987465811,0.0
580,AS14.17,2014-04-19,6,0.631578947368421,0.6714542190305199,0.8115183246073299,0.7555178268251275,0.24036402971495735,0.2685929871563843,0.13793103448275865,0.06153846153846154,0.07625177022615924,0.2661733577089586,0.2424242223880261,0.0,0.0,0.02198097194360896,0.15924867191322603,0.13141920849369476,0.12224482596843153,0.0,0.01043824313574608,0.0
581,AS14.17,2014-04-20,8,0.6631578947368422,0.6714542190305199,0.8272251308900523,0.7555178268251275,0.2776478064340116,0.2654897577025249,0.13793103448275865,0.046153846153846156,0.06489791985495377,0.2780234604802329,0.2424242223880261,0.0,0.0,0.006919412816744287,0.15833856503739266,0.12980362893775652,0.061950875578002294,0.0,0.01043824313574608,0.0
